"","Tagging_Date","Unique_fish_number","Frequency_tag_ID_Identifier","Section_Tagged","Final_Fate","Last_Date_Found_Alive","Days_Alive","Home_Range_RKM","Cumulative_Distance_Traveled_RKM","Cumulative_Distance_Traveled_per_Observation_Interval","Section_Most_Occupied","Mean_Upriver_Position","Life_History"
"283","9/20/2018",283,"34-73","Upper","",2019-05-20,242,29.1020755400998,29.1020755400998,29.1020755400998,"Upper",570.729105523977,"lake"
"284","9/22/2018",284,"34-74","Upper","",2019-02-06,137,8.36777924062814,8.36777924062814,8.36777924062814,"Upper",647.609163574758,"lake"
"285","9/22/2018",285,"34-75","Upper","",2018-09-22,0,0,0,NA,"Upper",628.476771215225,"lake"
"286","9/22/2018",286,"34-76","Upper","",2019-02-06,137,7.81139916118412,7.81139916118411,7.81139916118411,"Upper",649.012651266992,"lake"
"287","9/22/2018",287,"34-77","Upper","",2021-01-26,857,99.0911796396987,270.065019133425,54.013003826685,"Upper",611.753652071485,"lake"
"288","9/28/2018",288,"34-78","Upper","",2019-05-20,234,149.311664532296,197.732778628429,65.9109262094763,"Upper",730.969239085007,"mainstem"
"289","9/28/2018",289,"34-79","Upper","",2019-02-06,131,11.605750574965,12.8002963569001,6.40014817845004,"Upper",718.055198209539,"mainstem"
"291","9/24/2018",291,"34-81","Upper","",2019-10-07,378,12.0896448078666,13.1156593559158,6.55782967795789,"Upper",898.655976459522,"mainstem"
"292","9/24/2018",292,"34-82","Upper","",2021-01-26,855,92.7027852054167,186.817488967548,15.568124080629,"Upper",952.241402869565,"tributary"
"293","9/24/2018",293,"34-83","Upper","",2019-02-06,135,18.6589258561076,18.6589258561076,9.32946292805379,"Upper",870.549390394976,"tributary"
"294","9/25/2018",294,"34-84","Upper","",2021-01-26,854,50.3246317919241,166.961144540522,23.8515920772175,"Upper",906.666711753846,"tributary"
"295","9/25/2018",295,"34-85","Upper","",2020-05-28,611,44.7612332437415,104.870783280025,13.1088479100032,"Upper",900.55099845122,"tributary"
"296","5/9/2019",296,"34-86","Upper","",2019-05-09,0,0,0,NA,"Upper",563.332382722718,"mainstem"
"297","5/9/2019",297,"34-87","Upper","",2021-01-26,628,6.46242062932541,18.1136321004298,1.6466938273118,"Upper",571.695057994081,"lake"
"298","5/9/2019",298,"34-88","Upper","",2020-07-29,447,25.0740551516571,75.0511702400481,10.7215957485783,"Upper",567.130488280189,"lake"
"299","5/30/2019",299,"34-89","Upper","",2019-05-30,0,0,0,NA,"Upper",599.721823563125,"mainstem"
"300","5/15/2019",300,"34-90","Upper","",2019-10-07,145,24.3786928800892,24.7281523886098,8.24271746286995,"Upper",717.705366653936,"mainstem"
"301","5/31/2019",301,"34-91","Upper","",2019-07-25,55,13.8399473976646,13.8399473976646,13.8399473976646,"Upper",603.922579129477,"mainstem"
"302","5/31/2019",302,"34-92","Upper","",2019-05-31,0,0,0,NA,"Upper",590.604385226226,"mainstem"
"303","5/31/2019",303,"34-93","Upper","",2019-05-31,0,0,0,NA,"Upper",571.441607997612,"mainstem"
"304","5/16/2019",304,"34-94","Upper","",2021-01-26,621,96.7466582217289,179.65062715009,16.3318751954628,"Upper",672.221968799267,"lake"
"305","5/31/2019",305,"34-95","Upper","",2019-05-31,0,0,0,NA,"Upper",616.853569765936,"mainstem"
"306","5/17/2019",306,"34-96","Upper","",2019-05-20,3,1.95636078929143,1.95636078929143,1.95636078929143,"Upper",878.55665214389,"mainstem"
"307","5/14/2019",307,"34-97","Upper","",2021-01-26,623,51.2194552738744,100.964851758055,20.1929703516109,"Upper",917.727807633676,"tributary"
"308","5/22/2019",308,"34-98","Upper","",2019-05-22,0,0,0,NA,"Upper",875.080378202426,"mainstem"
"309","5/17/2019",309,"34-99","Upper","",2020-02-05,264,41.8865629660557,64.4503014895882,16.1125753723971,"Upper",892.782532107349,"tributary"
"310","5/14/2019",310,"34-100","Upper","",2020-11-01,537,43.9975009835767,64.4388274311616,12.8877654862323,"Upper",914.544770217765,"tributary"
"311","9/25/2019",311,"63-85","Upper","",2020-05-28,246,19.2777962824322,33.403567609293,8.35089190232326,"Upper",904.716710608546,"mainstem"
"312","9/26/2019",312,"63-88","Upper","",2020-01-21,117,55.2621376659919,55.2621376659919,55.2621376659919,"Upper",928.161113813624,"mainstem"
